work_id,mp_id,state_name,constituency,district,block,village,sector,sub_sector,work_description,registered_latitude,registered_longitude,coordinates_provenance,recommendation_date,recommended_amount_inr,technical_estimate_amount_inr,sanctioned_amount_inr,sanction_date,sanction_revision_count,implementing_agency_id,expected_start_date,actual_start_date,expected_completion_date,actual_completion_date,lifecycle_stage,current_status,current_physical_progress_pct,current_expenditure_inr,final_actual_expenditure_inr,source_type,synthetic_demo_data
W-003276,MP-S06-03,Tamil Nadu,Tamil Nadu Demo Constituency 3,Tamil Nadu Demo District 2,Demo Block 1,Demo Village 14,Roads,rural road,"Construction and improvement of rural road at Demo Village 14, Demo Block 1",11.265031,78.769345,SYNTHETIC_PROTOTYPE_COORDINATE,2025-01-01,4378000,4134000,4231000,2025-04-13,0,IA-S06-02-01,2025-05-09,2025-05-22,2025-11-29,2025-10-23,COMPLETION,COMPLETED,100.0,4001000,4001000,SYNTHETIC_V2,True
W-003277,MP-S01-01,Andhra Pradesh,Andhra Pradesh Demo Constituency 1,Andhra Pradesh Demo District 3,Demo Block 2,Demo Village 21,Others,public sanitation block,"Construction and improvement of public sanitation block at Demo Village 21, Demo Block 2",15.132592,79.784293,SYNTHETIC_PROTOTYPE_COORDINATE,2025-01-12,9785000,9534000,9510000,2025-02-24,0,IA-S01-03-01,2025-03-21,2025-04-30,2026-05-23,2026-05-26,COMPLETION,COMPLETED,100.0,8724000,8724000,SYNTHETIC_V2,True
W-003278,MP-S02-01,Karnataka,Karnataka Demo Constituency 1,Karnataka Demo District 3,Demo Block 3,Demo Village 28,Community Infrastructure,sports facility,"Construction and improvement of sports facility at Demo Village 28, Demo Block 3",15.1427,75.796105,SYNTHETIC_PROTOTYPE_COORDINATE,2025-01-23,5319000,5718000,5669000,2025-04-29,0,IA-S02-03-01,2025-06-21,2025-07-15,2025-12-05,2025-12-26,COMPLETION,COMPLETED,100.0,5350000,5350000,SYNTHETIC_V2,True
W-003279,MP-S03-01,Maharashtra,Maharashtra Demo Constituency 1,Maharashtra Demo District 3,Demo Block 4,Demo Village 35,Health,primary health centre,"Construction and improvement of primary health centre at Demo Village 35, Demo Block 4",19.256816,75.105006,SYNTHETIC_PROTOTYPE_COORDINATE,2025-02-03,9871000,10574000,9573000,2025-05-07,0,IA-S03-03-01,2025-06-21,2025-07-30,2026-05-16,2026-05-01,COMPLETION,COMPLETED,100.0,9193000,9193000,SYNTHETIC_V2,True
W-003280,MP-S04-01,Odisha,Odisha Demo Constituency 1,Odisha Demo District 3,Demo Block 5,Demo Village 1,Drinking Water,community water tank,"Construction and improvement of community water tank at Demo Village 1, Demo Block 5",20.367337,84.517214,SYNTHETIC_PROTOTYPE_COORDINATE,2025-02-14,11940000,11259000,,,0,IA-S04-03-01,,,,,PRE_SANCTION,RECOMMENDED,0.0,0,,SYNTHETIC_V2,True
W-003281,MP-S05-01,Rajasthan,Rajasthan Demo Constituency 1,Rajasthan Demo District 3,Demo Block 1,Demo Village 8,Drinking Water,borewell system,"Construction and improvement of borewell system at Demo Village 8, Demo Block 1",26.482234,73.932878,SYNTHETIC_PROTOTYPE_COORDINATE,2025-02-25,817000,762000,,,0,IA-S05-03-01,,,,,PRE_SANCTION,RECOMMENDED,0.0,0,,SYNTHETIC_V2,True
W-003282,MP-S06-01,Tamil Nadu,Tamil Nadu Demo Constituency 1,Tamil Nadu Demo District 3,Demo Block 2,Demo Village 15,Education,school classroom,"Construction and improvement of school classroom at Demo Village 15, Demo Block 2",10.992542,78.84643,SYNTHETIC_PROTOTYPE_COORDINATE,2025-03-08,7212000,6690000,6555000,2025-05-01,0,IA-S06-03-01,2025-05-22,2025-06-01,2026-11-10,,EXECUTION,ONGOING,78.7,5367000,,SYNTHETIC_V2,True
W-003283,MP-S01-02,Andhra Pradesh,Andhra Pradesh Demo Constituency 2,Andhra Pradesh Demo District 3,Demo Block 3,Demo Village 22,Roads,approach road,"Construction and improvement of approach road at Demo Village 22, Demo Block 3",15.202234,79.857354,SYNTHETIC_PROTOTYPE_COORDINATE,2025-03-19,6381000,5914000,6195000,2025-05-25,0,IA-S01-03-01,2025-06-17,2025-07-20,2027-01-25,,EXECUTION,ONGOING,65.3,4350000,,SYNTHETIC_V2,True
W-003284,MP-S02-02,Karnataka,Karnataka Demo Constituency 2,Karnataka Demo District 3,Demo Block 4,Demo Village 29,Others,drainage improvement,"Construction and improvement of drainage improvement at Demo Village 29, Demo Block 4",15.21623,75.866146,SYNTHETIC_PROTOTYPE_COORDINATE,2025-03-30,8189000,8782000,9299000,2025-05-20,1,IA-S02-03-01,2025-07-06,2025-07-25,2026-11-18,,EXECUTION,ONGOING,73.3,6676000,,SYNTHETIC_V2,True
W-003285,MP-S03-02,Maharashtra,Maharashtra Demo Constituency 2,Maharashtra Demo District 3,Demo Block 5,Demo Village 36,Community Infrastructure,community hall,"Construction and improvement of community hall at Demo Village 36, Demo Block 5",19.326495,75.182158,SYNTHETIC_PROTOTYPE_COORDINATE,2025-04-10,7707000,7747000,6929000,2025-06-10,0,IA-S03-03-01,2025-07-17,2025-08-14,2027-01-16,,EXECUTION,ONGOING,92,7996000,,SYNTHETIC_V2,True
W-003286,MP-S04-02,Odisha,Odisha Demo Constituency 2,Odisha Demo District 3,Demo Block 1,Demo Village 2,Health,diagnostic room,"Construction and improvement of diagnostic room at Demo Village 2, Demo Block 1",20.442579,84.219831,SYNTHETIC_PROTOTYPE_COORDINATE,2025-04-21,12245000,11553000,11913000,2025-05-13,0,IA-S04-03-01,2025-06-13,2025-06-23,2026-10-06,,EXECUTION,ONGOING,92,11042000,,SYNTHETIC_V2,True
W-003287,MP-S05-02,Rajasthan,Rajasthan Demo Constituency 2,Rajasthan Demo District 3,Demo Block 2,Demo Village 9,Drinking Water,borewell system,"Construction and improvement of borewell system at Demo Village 9, Demo Block 2",26.554872,73.634416,SYNTHETIC_PROTOTYPE_COORDINATE,2025-05-02,11246000,11499000,11062000,2025-08-01,0,IA-S05-03-01,2025-08-25,2025-09-12,2026-09-28,,EXECUTION,ONGOING,89.0,9749000,,SYNTHETIC_V2,True
W-003288,MP-S06-02,Tamil Nadu,Tamil Nadu Demo Constituency 2,Tamil Nadu Demo District 3,Demo Block 3,Demo Village 16,Education,school classroom,"Construction and improvement of school classroom at Demo Village 16, Demo Block 3",11.063986,78.542804,SYNTHETIC_PROTOTYPE_COORDINATE,2022-04-09,7413000,7380000,6752000,2022-06-27,0,IA-S06-03-01,2022-07-27,2022-07-31,2023-08-02,,EXECUTION,ONGOING,83.2,5750000,,SYNTHETIC_V2,True
W-003289,MP-S01-03,Andhra Pradesh,Andhra Pradesh Demo Constituency 3,Andhra Pradesh Demo District 3,Demo Block 4,Demo Village 23,Roads,approach road,"Construction and improvement of approach road at Demo Village 23, Demo Block 4",15.277606,79.557822,SYNTHETIC_PROTOTYPE_COORDINATE,2022-04-20,8003000,7546000,6948000,2022-06-10,0,IA-S01-03-01,2022-07-17,2022-07-21,2023-08-11,2023-11-04,COMPLETION,COMPLETED,100.0,6668000,6668000,SYNTHETIC_V2,True
W-003290,MP-S02-03,Karnataka,Karnataka Demo Constituency 3,Karnataka Demo District 3,Demo Block 5,Demo Village 30,Others,drainage improvement,"Construction and improvement of drainage improvement at Demo Village 30, Demo Block 5",15.288421,75.568659,SYNTHETIC_PROTOTYPE_COORDINATE,2022-05-01,803000,762000,766000,2022-05-23,0,IA-S02-03-01,2022-07-17,2022-08-08,2023-05-14,2023-05-11,COMPLETION,COMPLETED,100.0,1004000,1004000,SYNTHETIC_V2,True
W-003291,MP-S03-03,Maharashtra,Maharashtra Demo Constituency 3,Maharashtra Demo District 3,Demo Block 1,Demo Village 37,Community Infrastructure,community hall,"Construction and improvement of community hall at Demo Village 37, Demo Block 1",19.400873,74.879526,SYNTHETIC_PROTOTYPE_COORDINATE,2022-05-12,5000000,5222000,5518000,2022-07-11,0,IA-S03-03-01,2022-08-02,2022-08-24,2023-01-28,2023-04-20,COMPLETION,COMPLETED,100.0,4591000,4591000,SYNTHETIC_V2,True
W-003292,MP-S04-03,Odisha,Odisha Demo Constituency 3,Odisha Demo District 3,Demo Block 2,Demo Village 3,Health,diagnostic room,"Construction and improvement of diagnostic room at Demo Village 3, Demo Block 2",20.509725,84.29073,SYNTHETIC_PROTOTYPE_COORDINATE,2022-05-23,2493000,2349000,2129000,2022-07-27,1,IA-S04-03-01,2022-09-23,2022-09-24,2023-03-08,2023-04-28,COMPLETION,COMPLETED,100.0,2850000,2850000,SYNTHETIC_V2,True
W-003293,MP-S05-03,Rajasthan,Rajasthan Demo Constituency 3,Rajasthan Demo District 3,Demo Block 3,Demo Village 10,Drinking Water,borewell system,"Construction and improvement of borewell system at Demo Village 10, Demo Block 3",26.622238,73.703867,SYNTHETIC_PROTOTYPE_COORDINATE,2022-06-03,576000,620000,598000,2022-08-17,0,IA-S05-03-01,2022-09-22,2022-10-31,2023-12-01,2023-11-17,COMPLETION,COMPLETED,100.0,641000,641000,SYNTHETIC_V2,True
W-003294,MP-S06-03,Tamil Nadu,Tamil Nadu Demo Constituency 3,Tamil Nadu Demo District 3,Demo Block 4,Demo Village 17,Education,school classroom,"Construction and improvement of school classroom at Demo Village 17, Demo Block 4",11.135065,78.616478,SYNTHETIC_PROTOTYPE_COORDINATE,2022-06-14,1170000,1153000,1107000,2022-09-06,0,IA-S06-03-01,2022-09-21,2022-10-26,2023-10-01,2023-12-07,COMPLETION,COMPLETED,100.0,919000,919000,SYNTHETIC_V2,True
W-003295,MP-S01-01,Andhra Pradesh,Andhra Pradesh Demo Constituency 1,Andhra Pradesh Demo District 1,Demo Block 5,Demo Village 24,Roads,approach road,"Construction and improvement of approach road at Demo Village 24, Demo Block 5",15.349162,79.628239,SYNTHETIC_PROTOTYPE_COORDINATE,2022-06-25,8245000,7936000,7216000,2022-09-30,0,IA-S01-01-02,2022-11-23,2022-12-11,2023-11-02,2024-02-20,COMPLETION,COMPLETED,100.0,6348000,6348000,SYNTHETIC_V2,True
W-003296,MP-S02-01,Karnataka,Karnataka Demo Constituency 1,Karnataka Demo District 1,Demo Block 1,Demo Village 31,Others,drainage improvement,"Construction and improvement of drainage improvement at Demo Village 31, Demo Block 1",15.357217,75.642802,SYNTHETIC_PROTOTYPE_COORDINATE,2022-07-06,3233000,3254000,3022000,2022-09-02,0,IA-S02-01-02,2022-10-09,2022-10-22,2023-08-06,2023-09-18,COMPLETION,COMPLETED,100.0,3748000,3748000,SYNTHETIC_V2,True
W-003297,MP-S03-01,Maharashtra,Maharashtra Demo Constituency 1,Maharashtra Demo District 1,Demo Block 2,Demo Village 38,Community Infrastructure,community hall,"Construction and improvement of community hall at Demo Village 38, Demo Block 2",19.469146,74.953448,SYNTHETIC_PROTOTYPE_COORDINATE,2022-07-17,7180000,6868000,6987000,2022-10-11,0,IA-S03-01-02,2022-11-16,2022-11-16,2023-08-07,2023-08-11,COMPLETION,COMPLETED,100.0,8803000,8803000,SYNTHETIC_V2,True
W-003298,MP-S04-01,Odisha,Odisha Demo Constituency 1,Odisha Demo District 1,Demo Block 3,Demo Village 4,Community Infrastructure,public shelter,"Construction and improvement of public shelter at Demo Village 4, Demo Block 3",20.582549,84.362479,SYNTHETIC_PROTOTYPE_COORDINATE,2022-07-28,10701000,11243000,11333000,2022-09-29,0,IA-S04-01-02,2022-11-22,2022-12-10,2024-04-01,2024-08-11,COMPLETION,COMPLETED,100.0,9880000,9880000,SYNTHETIC_V2,True
W-003299,MP-S05-01,Rajasthan,Rajasthan Demo Constituency 1,Rajasthan Demo District 1,Demo Block 4,Demo Village 11,Health,community clinic,"Construction and improvement of community clinic at Demo Village 11, Demo Block 4",26.694916,73.776317,SYNTHETIC_PROTOTYPE_COORDINATE,2022-08-08,6162000,6391000,5815000,2022-08-30,0,IA-S05-01-02,2022-09-20,2022-09-30,2023-04-08,2023-04-16,COMPLETION,COMPLETED,100.0,5362000,5362000,SYNTHETIC_V2,True
W-003300,MP-S06-01,Tamil Nadu,Tamil Nadu Demo Constituency 1,Tamil Nadu Demo District 1,Demo Block 5,Demo Village 18,Drinking Water,drinking water pipeline,"Construction and improvement of drinking water pipeline at Demo Village 18, Demo Block 5",11.209801,78.687572,SYNTHETIC_PROTOTYPE_COORDINATE,2022-08-19,4985000,4663000,,,0,IA-S06-01-02,,,,,PRE_SANCTION,RECOMMENDED,0.0,0,,SYNTHETIC_V2,True
W-003301,MP-S01-02,Andhra Pradesh,Andhra Pradesh Demo Constituency 2,Andhra Pradesh Demo District 1,Demo Block 1,Demo Village 25,Education,college laboratory,"Construction and improvement of college laboratory at Demo Village 25, Demo Block 1",15.421953,79.7009,SYNTHETIC_PROTOTYPE_COORDINATE,2022-08-30,1899000,1920000,,,0,IA-S01-01-02,,,,,PRE_SANCTION,RECOMMENDED,0.0,0,,SYNTHETIC_V2,True
W-003302,MP-S02-02,Karnataka,Karnataka Demo Constituency 2,Karnataka Demo District 1,Demo Block 2,Demo Village 32,Roads,culvert improvement,"Construction and improvement of culvert improvement at Demo Village 32, Demo Block 2",15.431195,75.71252,SYNTHETIC_PROTOTYPE_COORDINATE,2022-09-10,7951000,7713000,8184000,2022-10-11,0,IA-S02-01-02,2022-12-15,2023-01-01,2027-01-17,,EXECUTION,ONGOING,86.5,7169000,,SYNTHETIC_V2,True
W-003303,MP-S03-02,Maharashtra,Maharashtra Demo Constituency 2,Maharashtra Demo District 1,Demo Block 3,Demo Village 39,Others,solar street lighting,"Construction and improvement of solar street lighting at Demo Village 39, Demo Block 3",19.546353,75.022257,SYNTHETIC_PROTOTYPE_COORDINATE,2022-09-21,1368000,1292000,1323000,2022-10-28,0,IA-S03-01-02,2022-11-19,2022-12-08,2027-03-27,,EXECUTION,ONGOING,84.1,1297000,,SYNTHETIC_V2,True
W-003304,MP-S04-02,Odisha,Odisha Demo Constituency 2,Odisha Demo District 1,Demo Block 4,Demo Village 5,Community Infrastructure,public shelter,"Construction and improvement of public shelter at Demo Village 5, Demo Block 4",20.654255,84.437907,SYNTHETIC_PROTOTYPE_COORDINATE,2022-10-02,3232000,3247000,3389000,2023-01-17,0,IA-S04-01-02,2023-03-06,2023-03-14,2027-02-01,,EXECUTION,ONGOING,84.0,3264000,,SYNTHETIC_V2,True
W-003305,MP-S05-02,Rajasthan,Rajasthan Demo Constituency 2,Rajasthan Demo District 1,Demo Block 5,Demo Village 12,Health,community clinic,"Construction and improvement of community clinic at Demo Village 12, Demo Block 5",26.767146,73.850532,SYNTHETIC_PROTOTYPE_COORDINATE,2022-10-13,5210000,5110000,5255000,2023-01-11,0,IA-S05-01-02,2023-03-09,2023-04-12,2026-10-02,,EXECUTION,ONGOING,92,5160000,,SYNTHETIC_V2,True
W-003306,MP-S06-02,Tamil Nadu,Tamil Nadu Demo Constituency 2,Tamil Nadu Demo District 1,Demo Block 1,Demo Village 19,Drinking Water,drinking water pipeline,"Construction and improvement of drinking water pipeline at Demo Village 19, Demo Block 1",10.932415,78.757575,SYNTHETIC_PROTOTYPE_COORDINATE,2022-10-24,3606000,3451000,3173000,2023-01-11,0,IA-S06-01-02,2023-03-16,2023-03-23,2027-03-09,,EXECUTION,ONGOING,84.6,2554000,,SYNTHETIC_V2,True
W-003307,MP-S01-03,Andhra Pradesh,Andhra Pradesh Demo Constituency 3,Andhra Pradesh Demo District 1,Demo Block 2,Demo Village 26,Education,college laboratory,"Construction and improvement of college laboratory at Demo Village 26, Demo Block 2",15.142459,79.769161,SYNTHETIC_PROTOTYPE_COORDINATE,2022-11-04,6336000,6519000,6241000,2022-12-08,0,IA-S01-01-02,2023-01-15,2023-01-21,2023-06-26,,EXECUTION,ONGOING,86.0,5096000,,SYNTHETIC_V2,True
W-003308,MP-S02-03,Karnataka,Karnataka Demo Constituency 3,Karnataka Demo District 1,Demo Block 3,Demo Village 33,Roads,culvert improvement,"Construction and improvement of culvert improvement at Demo Village 33, Demo Block 3",15.156035,75.781295,SYNTHETIC_PROTOTYPE_COORDINATE,2022-11-15,5452000,5763000,5946000,2023-02-01,0,IA-S02-01-02,2023-04-01,2023-04-17,2024-02-01,,EXECUTION,ONGOING,82.5,5110000,,SYNTHETIC_V2,True
W-003309,MP-S03-03,Maharashtra,Maharashtra Demo Constituency 3,Maharashtra Demo District 1,Demo Block 4,Demo Village 40,Others,solar street lighting,"Construction and improvement of solar street lighting at Demo Village 40, Demo Block 4",19.270017,75.097527,SYNTHETIC_PROTOTYPE_COORDINATE,2022-11-26,7259000,7688000,7552000,2023-01-08,0,IA-S03-01-02,2023-01-26,2023-02-10,2024-03-09,2024-06-05,COMPLETION,COMPLETED,100.0,6350000,6350000,SYNTHETIC_V2,True
W-003310,MP-S04-03,Odisha,Odisha Demo Constituency 3,Odisha Demo District 1,Demo Block 5,Demo Village 6,Community Infrastructure,public shelter,"Construction and improvement of public shelter at Demo Village 6, Demo Block 5",20.37845,84.505906,SYNTHETIC_PROTOTYPE_COORDINATE,2022-12-07,1405000,1345000,1270000,2022-12-30,0,IA-S04-01-02,2023-03-05,2023-03-03,2023-08-29,2023-11-24,COMPLETION,COMPLETED,100.0,1188000,1188000,SYNTHETIC_V2,True
W-003311,MP-S05-03,Rajasthan,Rajasthan Demo Constituency 3,Rajasthan Demo District 1,Demo Block 1,Demo Village 13,Health,community clinic,"Construction and improvement of community clinic at Demo Village 13, Demo Block 1",26.493421,73.917394,SYNTHETIC_PROTOTYPE_COORDINATE,2022-12-18,4117000,4105000,3617000,2023-02-22,0,IA-S05-01-02,2023-03-30,2023-03-31,2024-08-07,2024-09-04,COMPLETION,COMPLETED,100.0,3099000,3099000,SYNTHETIC_V2,True
W-003312,MP-S06-03,Tamil Nadu,Tamil Nadu Demo Constituency 3,Tamil Nadu Demo District 1,Demo Block 2,Demo Village 20,Drinking Water,drinking water pipeline,"Construction and improvement of drinking water pipeline at Demo Village 20, Demo Block 2",11.001993,78.831995,SYNTHETIC_PROTOTYPE_COORDINATE,2022-12-29,8736000,8797000,8950000,2023-02-16,0,IA-S06-01-02,2023-03-27,2023-03-29,2024-01-05,2024-06-02,COMPLETION,COMPLETED,100.0,8783000,8783000,SYNTHETIC_V2,True
W-003313,MP-S01-01,Andhra Pradesh,Andhra Pradesh Demo Constituency 1,Andhra Pradesh Demo District 2,Demo Block 3,Demo Village 27,Education,college laboratory,"Construction and improvement of college laboratory at Demo Village 27, Demo Block 3",15.215725,79.842042,SYNTHETIC_PROTOTYPE_COORDINATE,2023-01-09,10882000,11606000,10654000,2023-02-13,0,IA-S01-02-02,2023-04-05,2023-04-13,2023-11-20,2024-02-23,COMPLETION,COMPLETED,100.0,11498000,11498000,SYNTHETIC_V2,True
W-003314,MP-S02-01,Karnataka,Karnataka Demo Constituency 1,Karnataka Demo District 2,Demo Block 4,Demo Village 34,Roads,culvert improvement,"Construction and improvement of culvert improvement at Demo Village 34, Demo Block 4",15.228878,75.857773,SYNTHETIC_PROTOTYPE_COORDINATE,2023-01-20,10448000,9681000,8795000,2023-03-20,0,IA-S02-02-02,2023-04-10,2023-04-18,2024-02-06,2024-02-26,COMPLETION,COMPLETED,100.0,8470000,8470000,SYNTHETIC_V2,True
W-003315,MP-S03-01,Maharashtra,Maharashtra Demo Constituency 1,Maharashtra Demo District 2,Demo Block 5,Demo Village 41,Roads,rural road,"Construction and improvement of rural road at Demo Village 41, Demo Block 5",19.337647,75.165414,SYNTHETIC_PROTOTYPE_COORDINATE,2023-01-31,8071000,8327000,8667000,2023-05-01,0,IA-S03-02-02,2023-06-15,2023-06-21,2024-06-23,2024-06-01,COMPLETION,COMPLETED,100.0,8352000,8352000,SYNTHETIC_V2,True
W-003316,MP-S04-01,Odisha,Odisha Demo Constituency 1,Odisha Demo District 2,Demo Block 1,Demo Village 7,Others,public sanitation block,"Construction and improvement of public sanitation block at Demo Village 7, Demo Block 1",20.451416,84.577722,SYNTHETIC_PROTOTYPE_COORDINATE,2023-02-11,7110000,6838000,6300000,2023-04-16,0,IA-S04-02-02,2023-05-25,2023-06-13,2024-06-22,2024-10-31,COMPLETION,COMPLETED,100.0,7100000,7100000,SYNTHETIC_V2,True
W-003317,MP-S05-01,Rajasthan,Rajasthan Demo Constituency 1,Rajasthan Demo District 2,Demo Block 2,Demo Village 14,Community Infrastructure,sports facility,"Construction and improvement of sports facility at Demo Village 14, Demo Block 2",26.566499,73.619087,SYNTHETIC_PROTOTYPE_COORDINATE,2023-02-22,5866000,5822000,5839000,2023-04-05,0,IA-S05-02-02,2023-05-06,2023-05-28,2024-08-03,2024-10-15,COMPLETION,COMPLETED,100.0,5632000,5632000,SYNTHETIC_V2,True
W-003318,MP-S06-01,Tamil Nadu,Tamil Nadu Demo Constituency 1,Tamil Nadu Demo District 2,Demo Block 3,Demo Village 21,Health,primary health centre,"Construction and improvement of primary health centre at Demo Village 21, Demo Block 3",11.073537,78.53457,SYNTHETIC_PROTOTYPE_COORDINATE,2023-03-05,5906000,6224000,5759000,2023-05-12,0,IA-S06-02-02,2023-05-27,2023-06-16,2024-02-20,2024-01-10,COMPLETION,COMPLETED,100.0,6203000,6203000,SYNTHETIC_V2,True
W-003319,MP-S01-02,Andhra Pradesh,Andhra Pradesh Demo Constituency 2,Andhra Pradesh Demo District 2,Demo Block 4,Demo Village 28,Drinking Water,community water tank,"Construction and improvement of community water tank at Demo Village 28, Demo Block 4",15.287963,79.542245,SYNTHETIC_PROTOTYPE_COORDINATE,2023-03-16,1308000,1253000,1177000,2023-04-28,1,IA-S01-02-02,2023-06-02,2023-07-11,2024-06-06,2024-08-09,COMPLETION,COMPLETED,100.0,1508000,1508000,SYNTHETIC_V2,True
W-003320,MP-S02-02,Karnataka,Karnataka Demo Constituency 2,Karnataka Demo District 2,Demo Block 5,Demo Village 35,Education,library building,"Construction and improvement of library building at Demo Village 35, Demo Block 5",15.300743,75.558786,SYNTHETIC_PROTOTYPE_COORDINATE,2023-03-27,6920000,6765000,,,0,IA-S02-02-02,,,,,PRE_SANCTION,RECOMMENDED,0.0,0,,SYNTHETIC_V2,True
W-003321,MP-S03-02,Maharashtra,Maharashtra Demo Constituency 2,Maharashtra Demo District 2,Demo Block 1,Demo Village 1,Roads,rural road,"Construction and improvement of rural road at Demo Village 1, Demo Block 1",19.414944,74.866815,SYNTHETIC_PROTOTYPE_COORDINATE,2023-04-07,5109000,5148000,,,0,IA-S03-02-02,,,,,PRE_SANCTION,RECOMMENDED,0.0,0,,SYNTHETIC_V2,True
W-003322,MP-S04-02,Odisha,Odisha Demo Constituency 2,Odisha Demo District 2,Demo Block 2,Demo Village 8,Others,public sanitation block,"Construction and improvement of public sanitation block at Demo Village 8, Demo Block 2",20.52631,84.278588,SYNTHETIC_PROTOTYPE_COORDINATE,2023-04-18,10352000,10196000,9335000,2023-06-30,1,IA-S04-02-02,2023-07-23,2023-08-02,2027-02-21,,EXECUTION,ONGOING,89.7,9306000,,SYNTHETIC_V2,True
