work_id,mp_id,house_type,tenure,state_name,constituency,nodal_district,recommendation_date,recommendation_type,sector,sub_sector,work_description,work_location_state,district,block,village,latitude,longitude,recommended_amount_inr,technical_estimate_amount_inr,sanctioned_amount_inr,sanction_date,sanction_status,implementing_agency_id,expected_start_date,expected_completion_date,actual_start_date,current_status,current_physical_progress_pct,current_expenditure_inr,duplicate_group_reference,source_type,source_reference,synthetic_marker
W-001943,MP-MH-005,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Maharashtra,Maharashtra Demo Constituency 5,Maharashtra Demo District 1,2023-06-25,Normal MPLADS Work,Sanitation,Public Toilet,"Development of Public Toilet at Demo Village 34, Demo Block 3, Maharashtra Demo District 1",Maharashtra,Maharashtra Demo District 1,Demo Block 3,Demo Village 34,20.282507,75.924918,552000,532000,553000,2023-07-20,Sanctioned,IA-MH-001,2023-08-12,2024-03-13,2023-09-11,Ongoing,93.9,468000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-001944,MP-TS-001,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Telangana,Telangana Demo Constituency 1,Telangana Demo District 1,2025-08-28,Normal MPLADS Work,Community Infrastructure,Bus Shelter,"Development of Bus Shelter at Demo Village 26, Demo Block 3, Telangana Demo District 3",Telangana,Telangana Demo District 3,Demo Block 3,Demo Village 26,16.420157,79.643741,1193000,1200000,1231000,2025-09-23,Sanctioned,IA-TS-001,2025-10-01,2026-07-07,2025-10-25,Completed,100.0,1293000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-001945,MP-KA-005,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Karnataka,Karnataka Demo Constituency 5,Karnataka Demo District 1,2023-11-16,Normal MPLADS Work,Community Infrastructure,Community Hall,"Development of Community Hall at Demo Village 11, Demo Block 4, Karnataka Demo District 2",Karnataka,Karnataka Demo District 2,Demo Block 4,Demo Village 11,14.920451,76.423124,1702000,1765000,1734000,2024-01-05,Sanctioned,IA-KA-002,2024-02-14,2024-09-13,2024-02-10,Completed,100.0,1565000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-001946,MP-MH-003,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Maharashtra,Maharashtra Demo Constituency 3,Maharashtra Demo District 3,2026-03-06,Normal MPLADS Work,Community Infrastructure,Community Hall,"Development of Community Hall at Demo Village 32, Demo Block 8, Maharashtra Demo District 4",Maharashtra,Maharashtra Demo District 4,Demo Block 8,Demo Village 32,18.18749,76.765998,2862000,3026000,3048000,2026-04-07,Sanctioned,IA-MH-003,2026-05-04,2026-11-27,2026-06-08,Ongoing,31.8,883000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-001947,MP-KA-002,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Karnataka,Karnataka Demo Constituency 2,Karnataka Demo District 2,2025-10-25,Normal MPLADS Work,Sanitation,Drainage,"Development of Drainage at Demo Village 22, Demo Block 8, Karnataka Demo District 3",Karnataka,Karnataka Demo District 3,Demo Block 8,Demo Village 22,14.378883,77.020643,659000,620000,936000,2025-11-16,Sanctioned,IA-KA-006,2025-12-22,2026-06-29,2026-01-15,Ongoing,90.1,869000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-001948,MP-AP-005,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Andhra Pradesh,Andhra Pradesh Demo Constituency 5,Andhra Pradesh Demo District 1,2023-04-28,Normal MPLADS Work,Drinking Water,RO Water Plant,"Development of RO Water Plant at Demo Village 6, Demo Block 6, Andhra Pradesh Demo District 1",Andhra Pradesh,Andhra Pradesh Demo District 1,Demo Block 6,Demo Village 6,16.433394,81.471,2041000,2117000,2117000,2023-05-20,Sanctioned,IA-AP-004,2023-06-19,2023-12-27,2023-06-24,Completed,100.0,1927000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-001949,MP-MH-006,Rajya Sabha,18th Lok Sabha / Current Demo Tenure,Maharashtra,Maharashtra Rajya Sabha Seat,Maharashtra Demo District 2,2025-12-13,Normal MPLADS Work,Drinking Water,Water Tank,"Development of Water Tank at Demo Village 7, Demo Block 7, Maharashtra Demo District 3",Maharashtra,Maharashtra Demo District 3,Demo Block 7,Demo Village 7,18.987,75.644746,2107000,2020000,2078000,2025-12-29,Sanctioned,IA-MH-006,2026-02-06,2027-02-01,2026-02-21,Ongoing,58.8,1140000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-001950,MP-MH-004,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Maharashtra,Maharashtra Demo Constituency 4,Maharashtra Demo District 4,2026-05-02,Normal MPLADS Work,Health,PHC Equipment Room,"Development of PHC Equipment Room at Demo Village 24, Demo Block 5, Maharashtra Demo District 2",Maharashtra,Maharashtra Demo District 2,Demo Block 5,Demo Village 24,18.505251,76.546907,1566000,1546000,1548000,2026-06-16,Sanctioned,IA-MH-001,2026-07-20,2027-03-23,2026-08-21,Sanctioned - Not Started,0.0,0,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-001951,MP-AP-005,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Andhra Pradesh,Andhra Pradesh Demo Constituency 5,Andhra Pradesh Demo District 1,2023-11-01,Normal MPLADS Work,Renewable Energy,Solar Water System,"Development of Solar Water System at Demo Village 15, Demo Block 4, Andhra Pradesh Demo District 3",Andhra Pradesh,Andhra Pradesh Demo District 3,Demo Block 4,Demo Village 15,17.333164,81.314107,2230000,2287000,2310000,2023-11-25,Sanctioned,IA-AP-006,2023-12-09,2024-09-04,2024-01-13,Completed,100.0,2396000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-001952,MP-OD-003,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Odisha,Odisha Demo Constituency 3,Odisha Demo District 3,2023-12-25,Normal MPLADS Work,Roads & Bridges,CC Road,"Development of CC Road at Demo Village 31, Demo Block 1, Odisha Demo District 3",Odisha,Odisha Demo District 3,Demo Block 1,Demo Village 31,21.242363,85.348823,2483000,2460000,2527000,2024-02-03,Sanctioned,IA-OD-001,2024-02-22,2024-10-06,2024-03-03,Completed,100.0,2424000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-001953,MP-KA-003,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Karnataka,Karnataka Demo Constituency 3,Karnataka Demo District 3,2024-06-27,Normal MPLADS Work,Health,Ambulance Shelter,"Development of Ambulance Shelter at Demo Village 2, Demo Block 6, Karnataka Demo District 4",Karnataka,Karnataka Demo District 4,Demo Block 6,Demo Village 2,14.38547,77.287165,2834000,2960000,2931000,2024-07-17,Sanctioned,IA-KA-001,2024-07-27,2025-01-26,2024-08-21,Completed,100.0,3011000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-001954,MP-TS-003,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Telangana,Telangana Demo Constituency 3,Telangana Demo District 3,2023-09-16,Normal MPLADS Work,Community Infrastructure,Community Hall,"Development of Community Hall at Demo Village 10, Demo Block 8, Telangana Demo District 3",Telangana,Telangana Demo District 3,Demo Block 8,Demo Village 10,17.342756,79.37911,2931000,2835000,2767000,2023-10-20,Sanctioned,IA-TS-001,2023-10-27,2024-09-06,2023-11-16,Completed,100.0,2744000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-001955,MP-TS-001,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Telangana,Telangana Demo Constituency 1,Telangana Demo District 1,2024-05-07,Normal MPLADS Work,Renewable Energy,Solar Public Facility,"Development of Solar Public Facility at Demo Village 4, Demo Block 7, Telangana Demo District 3",Telangana,Telangana Demo District 3,Demo Block 7,Demo Village 4,17.857939,78.854064,1562000,1620000,1615000,2024-06-05,Sanctioned,IA-TS-003,2024-06-20,2025-02-16,2024-07-08,Completed,100.0,1696000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-001956,MP-OD-006,Rajya Sabha,18th Lok Sabha / Current Demo Tenure,Odisha,Odisha Rajya Sabha Seat,Odisha Demo District 2,2025-05-09,Normal MPLADS Work,Renewable Energy,Solar Public Facility,"Development of Solar Public Facility at Demo Village 23, Demo Block 5, Odisha Demo District 3",Odisha,Odisha Demo District 3,Demo Block 5,Demo Village 23,20.798253,83.443788,840000,834000,817000,2025-06-22,Sanctioned,IA-OD-004,2025-07-12,2026-03-16,2025-08-15,Completed,100.0,765000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-001957,MP-OD-002,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Odisha,Odisha Demo Constituency 2,Odisha Demo District 2,2024-09-17,Normal MPLADS Work,Sports,Sports Equipment Facility,"Development of Sports Equipment Facility at Demo Village 16, Demo Block 8, Odisha Demo District 1",Odisha,Odisha Demo District 1,Demo Block 8,Demo Village 16,19.983601,84.38345,1899000,1795000,1746000,2024-10-13,Sanctioned,IA-OD-001,2024-10-25,2025-09-25,2024-11-27,Completed,100.0,1886000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-001958,MP-OD-005,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Odisha,Odisha Demo Constituency 5,Odisha Demo District 1,2026-01-30,Normal MPLADS Work,Renewable Energy,Solar Community Lighting,"Development of Solar Community Lighting at Demo Village 25, Demo Block 2, Odisha Demo District 1",Odisha,Odisha Demo District 1,Demo Block 2,Demo Village 25,20.33672,85.163193,808000,825000,848000,2026-02-27,Sanctioned,IA-OD-006,2026-03-19,2026-11-14,2026-04-02,Ongoing,60.6,488000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-001959,MP-MH-004,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Maharashtra,Maharashtra Demo Constituency 4,Maharashtra Demo District 4,2023-11-08,Normal MPLADS Work,Sports,Open Gym,"Development of Open Gym at Demo Village 7, Demo Block 5, Maharashtra Demo District 4",Maharashtra,Maharashtra Demo District 4,Demo Block 5,Demo Village 7,18.237268,75.376157,2675000,2567000,2544000,2023-12-19,Sanctioned,IA-MH-005,2024-01-18,2024-12-23,2024-01-18,Completed,100.0,2654000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-001960,MP-TS-006,Rajya Sabha,18th Lok Sabha / Current Demo Tenure,Telangana,Telangana Rajya Sabha Seat,Telangana Demo District 2,2026-03-18,Normal MPLADS Work,Community Infrastructure,Bus Shelter,"Development of Bus Shelter at Demo Village 9, Demo Block 6, Telangana Demo District 3",Telangana,Telangana Demo District 3,Demo Block 6,Demo Village 9,17.632065,79.259707,1667000,1604000,1605000,2026-03-28,Sanctioned,IA-TS-001,2026-04-07,2026-11-11,2026-04-18,Ongoing,67.7,1015000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-001961,MP-MH-004,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Maharashtra,Maharashtra Demo Constituency 4,Maharashtra Demo District 4,2024-03-24,Normal MPLADS Work,Roads & Bridges,CC Road,"Development of CC Road at Demo Village 8, Demo Block 8, Maharashtra Demo District 2",Maharashtra,Maharashtra Demo District 2,Demo Block 8,Demo Village 8,19.24975,76.182365,3296000,3506000,3524000,2024-05-04,Sanctioned,IA-MH-006,2024-06-09,2025-02-18,2024-07-14,Completed,100.0,3677000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-001962,MP-KA-005,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Karnataka,Karnataka Demo Constituency 5,Karnataka Demo District 1,2026-01-26,Normal MPLADS Work,Drinking Water,RO Water Plant,"Development of RO Water Plant at Demo Village 13, Demo Block 3, Karnataka Demo District 4",Karnataka,Karnataka Demo District 4,Demo Block 3,Demo Village 13,15.503958,76.763032,513000,530000,0,,Pending,,,,,Not Applicable,0.0,0,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-001963,MP-TS-001,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Telangana,Telangana Demo Constituency 1,Telangana Demo District 1,2025-09-24,Normal MPLADS Work,Drinking Water,Borewell,"Development of Borewell at Demo Village 24, Demo Block 7, Telangana Demo District 2",Telangana,Telangana Demo District 2,Demo Block 7,Demo Village 24,16.424027,79.397367,2335000,2518000,2466000,2025-11-05,Sanctioned,IA-TS-005,2025-11-28,2026-08-26,2025-12-23,Completed,100.0,2603000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-001964,MP-OD-006,Rajya Sabha,18th Lok Sabha / Current Demo Tenure,Odisha,Odisha Rajya Sabha Seat,Odisha Demo District 2,2024-01-02,Normal MPLADS Work,Renewable Energy,Solar Street Lights,"Development of Solar Street Lights at Demo Village 3, Demo Block 7, Odisha Demo District 1",Odisha,Odisha Demo District 1,Demo Block 7,Demo Village 3,21.182349,85.154618,1908000,2059000,2559000,2024-01-14,Sanctioned,IA-OD-006,2024-02-02,2024-12-31,2024-02-22,Completed,100.0,2469000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-001965,MP-KA-002,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Karnataka,Karnataka Demo Constituency 2,Karnataka Demo District 2,2024-10-26,Normal MPLADS Work,Community Infrastructure,Public Waiting Hall,"Development of Public Waiting Hall at Demo Village 1, Demo Block 1, Karnataka Demo District 3",Karnataka,Karnataka Demo District 3,Demo Block 1,Demo Village 1,16.079532,76.956949,1054000,1128000,1112000,2024-11-21,Sanctioned,IA-KA-006,2024-12-14,2025-08-18,2024-12-10,Completed,100.0,999000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-001966,MP-KA-004,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Karnataka,Karnataka Demo Constituency 4,Karnataka Demo District 4,2023-05-26,Normal MPLADS Work,Sports,Playground Development,"Provision of Playground Development at Demo Village 19, Demo Block 4, Karnataka Demo District 1",Karnataka,Karnataka Demo District 1,Demo Block 4,Demo Village 19,15.040452,75.585294,619000,639000,649000,2023-06-27,Sanctioned,IA-KA-005,2023-08-04,2024-02-02,2023-09-01,Completed,100.0,681000,DUP-031,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-001967,MP-AP-003,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Andhra Pradesh,Andhra Pradesh Demo Constituency 3,Andhra Pradesh Demo District 3,2024-12-10,Normal MPLADS Work,Sports,Sports Equipment Facility,"Development of Sports Equipment Facility at Demo Village 12, Demo Block 6, Andhra Pradesh Demo District 4",Andhra Pradesh,Andhra Pradesh Demo District 4,Demo Block 6,Demo Village 12,17.572467,79.593494,1274000,1283000,1256000,2024-12-31,Sanctioned,IA-AP-002,2025-01-16,2025-08-08,2025-01-21,Completed,100.0,1174000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-001968,MP-KA-002,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Karnataka,Karnataka Demo Constituency 2,Karnataka Demo District 2,2024-02-26,Normal MPLADS Work,Renewable Energy,Solar Community Lighting,"Development of Solar Community Lighting at Demo Village 12, Demo Block 2, Karnataka Demo District 3",Karnataka,Karnataka Demo District 3,Demo Block 2,Demo Village 12,14.178977,75.824904,1499000,1576000,0,,Pending,,,,,Not Applicable,0.0,0,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-001969,MP-AP-002,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Andhra Pradesh,Andhra Pradesh Demo Constituency 2,Andhra Pradesh Demo District 2,2025-06-06,Normal MPLADS Work,Drinking Water,RO Water Plant,"Development of RO Water Plant at Demo Village 16, Demo Block 3, Andhra Pradesh Demo District 2",Andhra Pradesh,Andhra Pradesh Demo District 2,Demo Block 3,Demo Village 16,16.764488,80.328342,870000,855000,869000,2025-06-20,Sanctioned,IA-AP-003,2025-08-02,2026-05-31,2025-08-21,Ongoing,87.8,760000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-001970,MP-TS-001,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Telangana,Telangana Demo Constituency 1,Telangana Demo District 1,2024-07-31,Normal MPLADS Work,Renewable Energy,Solar Water System,"Development of Solar Water System at Demo Village 14, Demo Block 1, Telangana Demo District 2",Telangana,Telangana Demo District 2,Demo Block 1,Demo Village 14,16.308288,79.09052,422000,422000,419000,2024-08-19,Sanctioned,IA-TS-002,2024-09-15,2025-07-10,2024-10-02,Completed,100.0,408000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-001971,MP-TS-005,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Telangana,Telangana Demo Constituency 5,Telangana Demo District 1,2023-05-07,Normal MPLADS Work,Renewable Energy,Solar Community Lighting,"Development of Solar Community Lighting at Demo Village 19, Demo Block 5, Telangana Demo District 4",Telangana,Telangana Demo District 4,Demo Block 5,Demo Village 19,16.88745,78.38905,798000,817000,799000,2023-05-26,Sanctioned,IA-TS-002,2023-06-13,2024-05-06,2023-07-04,Completed,100.0,820000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-001972,MP-RJ-005,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Rajasthan,Rajasthan Demo Constituency 5,Rajasthan Demo District 1,2023-07-03,Normal MPLADS Work,Renewable Energy,Solar Community Lighting,"Development of Solar Community Lighting at Demo Village 4, Demo Block 3, Rajasthan Demo District 3",Rajasthan,Rajasthan Demo District 3,Demo Block 3,Demo Village 4,26.715904,73.869784,1955000,2044000,2043000,2023-08-03,Sanctioned,IA-RJ-001,2023-09-17,2024-07-07,2023-09-12,Completed,100.0,2006000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-001973,MP-TS-003,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Telangana,Telangana Demo Constituency 3,Telangana Demo District 3,2026-05-07,Normal MPLADS Work,Renewable Energy,Solar Street Lights,"Development of Solar Street Lights at Demo Village 35, Demo Block 4, Telangana Demo District 4",Telangana,Telangana Demo District 4,Demo Block 4,Demo Village 35,17.967764,79.758406,837000,800000,825000,2026-06-09,Sanctioned,IA-TS-005,2026-07-05,2027-06-16,2026-07-10,Sanctioned - Not Started,2.8,20000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-001974,MP-MH-002,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Maharashtra,Maharashtra Demo Constituency 2,Maharashtra Demo District 2,2024-09-03,Normal MPLADS Work,Education,School Toilet,"Development of School Toilet at Demo Village 3, Demo Block 2, Maharashtra Demo District 1",Maharashtra,Maharashtra Demo District 1,Demo Block 2,Demo Village 3,19.574695,76.379959,3088000,2993000,2922000,2024-10-20,Sanctioned,IA-MH-001,2024-11-15,2025-10-14,2024-11-25,Completed,100.0,2908000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-001975,MP-AP-002,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Andhra Pradesh,Andhra Pradesh Demo Constituency 2,Andhra Pradesh Demo District 2,2023-04-30,Normal MPLADS Work,Sanitation,Community Sanitation,"Development of Community Sanitation at Demo Village 15, Demo Block 6, Andhra Pradesh Demo District 3",Andhra Pradesh,Andhra Pradesh Demo District 3,Demo Block 6,Demo Village 15,15.421463,81.578365,1221000,1306000,1277000,2023-06-01,Sanctioned,IA-AP-005,2023-07-08,2024-04-01,2023-07-24,Completed,100.0,1284000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-001976,MP-MH-003,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Karnataka,Maharashtra Demo Constituency 3,Maharashtra Demo District 3,2026-02-28,Normal MPLADS Work,Sports,Playground Development,"Construction of Playground Development at Demo Village 19, Demo Block 4, Karnataka Demo District 1",Karnataka,Karnataka Demo District 1,Demo Block 4,Demo Village 19,15.038657,75.586601,624000,637000,638000,2026-04-14,Sanctioned,IA-MH-002,2026-04-22,2026-11-06,2026-05-23,Ongoing,44.1,546000,DUP-031,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
